order_id,customer_id,order_date,order_value,num_items
O0000343,C00104,2025-02-14,59.96,1
O0004719,C01514,2024-12-18,84.68,1
O0000495,C00153,2024-05-26,35.93,2
O0004170,C01337,2024-09-12,68.12,2
O0001326,C00422,2024-06-29,72.99,1
O0001623,C00512,2025-02-22,31.09,2
O0004684,C01503,2024-10-23,43.49,4
O0004991,C01599,2025-02-13,33.11,1
O0003772,C01193,2025-01-01,50.73,1
O0003813,C01204,2024-07-26,164.11,1
O0002461,C00801,2024-12-01,51.16,1
O0003982,C01274,2024-07-21,29.07,1
O0003777,C01194,2024-12-09,67.86,1
O0002656,C00858,2025-01-31,43.37,1
O0003896,C01240,2024-12-08,57.41,2
O0003215,C01017,2025-01-30,97.9,1
O0000518,C00158,2025-03-01,124.78,3
O0001755,C00554,2024-11-23,85.52,4
O0002986,C00948,2024-08-22,89.61,1
O0002172,C00694,2024-05-07,36.63,3
O0002861,C00910,2024-06-24,27.2,1
O0005358,C01709,2024-11-04,65.09,3
O0003693,C01164,2024-06-06,69.6,1
O0002162,C00692,2025-04-21,92.91,2
O0001335,C00429,2024-05-21,37.0,4
O0004675,C01502,2025-02-11,32.07,4
O0004426,C01427,2024-06-09,140.21,3
O0005195,C01668,2024-11-09,110.29,1
O0004390,C01409,2024-12-06,49.19,3
O0005440,C01729,2024-07-11,145.97,4
O0001586,C00502,2024-07-07,44.34,1
O0004807,C01542,2024-09-08,55.32,2
O0003958,C01264,2025-02-20,42.2,2
O0000621,C00185,2025-03-26,38.46,3
O0006199,C01971,2024-07-03,108.47,2
O0003197,C01012,2024-09-11,86.16,1
O0005781,C01845,2024-05-01,44.51,5
O0004487,C01450,2025-04-20,43.52,4
O0001266,C00396,2024-04-12,47.57,2
O0002308,C00745,2024-02-03,56.34,1
O0000627,C00188,2024-07-07,78.77,1
O0004409,C01420,2025-01-03,114.55,3
O0001045,C00314,2024-02-16,99.8,3
O0004774,C01530,2025-02-28,92.37,2
O0000734,C00217,2024-07-14,99.72,3
O0000754,C00219,2024-04-22,44.23,1
O0005762,C01840,2025-02-12,46.04,2
O0006033,C01912,2024-08-06,71.32,2
O0001046,C00315,2024-05-13,63.03,1
O0003295,C01041,2025-04-17,132.76,1
O0003770,C01192,2024-05-28,220.26,1
O0001210,C00376,2024-09-25,112.03,3
O0006061,C01918,2024-12-31,100.85,4
O0004240,C01364,2024-12-30,28.16,2
O0003290,C01038,2025-01-31,58.58,1
O0006043,C01914,2025-01-04,153.44,1
O0000065,C00017,2024-08-17,95.26,3
O0001334,C00429,2024-05-12,38.35,2
O0002949,C00939,2024-02-10,154.49,2
O0002449,C00799,2024-09-04,59.42,2
O0005912,C01873,2024-11-06,93.61,1
O0000521,C00158,2025-04-18,124.46,1
O0005919,C01875,2024-04-05,26.33,2
O0006009,C01908,2025-03-09,73.63,1
O0005925,C01877,2025-02-07,47.31,2
O0004950,C01587,2024-07-03,68.04,2
O0003045,C00967,2025-02-20,34.27,1
O0003784,C01195,2024-07-14,51.03,1
O0001022,C00302,2025-04-08,143.63,1
O0005611,C01791,2024-09-01,59.22,2
O0000681,C00202,2024-12-15,67.52,2
O0004752,C01521,2024-08-17,43.58,1
O0003923,C01251,2024-09-06,55.07,2
O0001394,C00444,2024-08-17,103.35,1
O0005783,C01845,2024-05-15,43.41,2
O0004686,C01505,2024-08-20,85.16,4
O0004716,C01514,2024-11-01,75.46,3
O0005413,C01721,2025-04-15,73.74,3
O0001605,C00507,2024-04-06,37.68,1
O0001779,C00564,2024-07-06,45.56,3
O0001763,C00556,2024-04-14,63.21,2
O0003518,C01116,2024-12-21,39.19,2
O0003764,C01188,2024-11-18,57.55,1
O0000026,C00005,2025-04-08,74.29,4
O0000274,C00088,2024-04-05,74.34,2
O0005461,C01733,2024-01-17,37.31,2
O0000830,C00246,2024-04-22,102.37,1
O0004318,C01392,2024-09-01,91.75,1
O0005895,C01872,2024-07-28,54.35,2
O0005993,C01904,2024-05-16,101.98,1
O0004016,C01283,2024-05-15,82.81,2
O0005867,C01867,2024-12-04,78.54,2
O0004662,C01498,2025-03-04,244.66,2
O0006010,C01908,2025-03-13,80.02,2
O0000744,C00218,2024-10-19,83.81,1
O0002764,C00887,2024-09-20,67.31,5
O0000777,C00227,2024-09-27,48.33,2
O0002828,C00900,2024-12-10,65.42,2
O0003512,C01116,2024-04-23,58.83,1
O0001942,C00616,2025-02-07,76.34,2
O0005434,C01727,2024-01-19,44.59,4
O0006153,C01955,2024-08-25,68.74,3
O0000547,C00166,2024-07-06,68.72,1
O0001244,C00388,2024-10-01,62.67,1
O0005100,C01634,2025-03-09,119.95,1
O0006120,C01937,2025-04-03,143.25,1
O0000713,C00210,2025-01-28,92.54,4
O0003452,C01093,2024-11-15,50.54,1
O0004532,C01463,2025-01-06,65.69,2
O0002708,C00869,2024-06-10,64.59,3
O0002225,C00714,2024-06-10,45.88,5
O0002423,C00791,2025-03-24,60.39,2
O0005804,C01850,2024-07-22,63.16,2
O0005094,C01634,2024-05-19,74.91,1
O0005573,C01779,2024-02-23,35.56,1
O0002557,C00825,2024-02-23,53.78,3
O0002807,C00898,2024-11-28,115.46,2
O0004434,C01433,2024-11-23,107.82,3
O0002251,C00726,2024-03-21,60.03,1
O0004608,C01485,2024-11-15,48.87,4
O0003167,C01003,2025-04-27,61.11,1
O0000613,C00181,2025-01-22,82.41,2
O0005430,C01725,2025-01-29,49.09,4
O0005963,C01892,2024-10-30,147.97,2
O0002633,C00852,2024-07-18,98.43,5
O0001240,C00388,2024-07-26,69.68,2
O0001051,C00315,2024-09-01,67.47,4
O0002483,C00808,2024-09-22,62.45,2
O0005427,C01724,2025-03-21,25.77,3
O0004165,C01334,2025-03-12,54.55,1
O0004982,C01597,2024-04-28,27.92,2
O0000750,C00218,2025-03-24,82.17,2
O0003933,C01257,2024-04-14,93.18,2
O0003528,C01119,2024-04-09,54.92,1
O0004836,C01553,2025-03-16,104.62,1
O0006096,C01930,2024-12-25,59.3,2
O0001598,C00503,2025-02-14,85.99,1
O0002991,C00948,2024-12-14,168.62,1
O0003893,C01239,2024-12-18,22.55,3
O0005422,C01723,2025-02-02,115.98,1
O0005619,C01794,2024-04-21,46.67,1
O0001562,C00492,2025-04-11,177.81,2
O0006208,C01975,2024-08-04,32.25,4
O0003543,C01124,2024-08-15,28.82,2
O0001921,C00603,2024-02-10,144.45,1
O0004323,C01392,2024-12-23,56.7,1
O0000672,C00199,2024-05-24,68.0,3
O0005811,C01851,2025-03-30,120.79,4
O0000062,C00015,2025-01-27,76.69,1
O0004689,C01507,2024-06-15,90.1,2
O0006109,C01934,2025-04-16,59.51,1
O0002379,C00776,2024-05-30,45.36,3
O0000977,C00290,2025-02-25,117.64,1
O0002884,C00922,2025-02-24,61.53,2
O0001968,C00622,2024-10-20,64.84,1
O0001147,C00353,2024-09-29,65.87,3
O0002754,C00884,2025-04-16,91.63,3
O0003519,C01116,2025-02-02,65.73,2
O0003553,C01125,2025-02-09,47.21,2
O0004037,C01294,2024-09-15,55.25,2
O0006099,C01931,2025-04-12,80.61,1
O0004841,C01555,2024-09-18,122.34,2
O0005562,C01774,2024-01-26,25.46,2
O0003157,C01000,2024-09-07,58.64,3
O0002355,C00762,2024-10-16,37.01,1
O0002433,C00794,2024-11-28,86.81,1
O0002407,C00784,2024-12-26,32.1,1
O0000956,C00285,2024-09-17,89.96,2
O0003780,C01195,2024-06-16,59.52,3
O0001012,C00301,2024-07-21,41.39,4
O0000099,C00026,2025-03-28,99.03,1
O0003821,C01208,2025-02-16,141.79,4
O0000189,C00066,2024-12-02,35.16,1
O0000435,C00130,2024-03-26,68.06,1
O0004410,C01421,2024-09-09,60.62,3
O0001760,C00556,2024-03-04,34.11,2
O0000735,C00217,2024-07-15,112.22,4
O0002378,C00775,2024-03-27,79.18,1
O0005147,C01651,2024-04-23,20.72,1
O0003984,C01274,2024-10-10,35.95,3
O0005677,C01813,2025-02-02,141.8,3
O0003328,C01054,2024-08-11,81.21,4
O0004838,C01555,2024-04-09,103.62,4
O0001713,C00540,2025-04-10,75.48,1
O0003795,C01198,2024-12-07,118.12,3
O0006053,C01916,2024-11-15,114.62,1
O0001325,C00422,2024-06-28,53.15,1
O0006047,C01915,2024-12-24,112.04,5
O0005711,C01823,2024-10-30,82.76,1
O0001730,C00545,2024-04-29,26.92,2
O0004385,C01409,2024-08-22,52.0,1
O0003072,C00973,2025-01-21,118.69,4
O0004395,C01412,2024-04-17,50.85,2
O0004856,C01559,2024-09-18,62.69,3
O0001452,C00455,2024-12-20,80.42,2
O0005682,C01814,2024-02-19,53.08,1
O0003944,C01262,2024-06-10,210.25,2
O0001785,C00566,2024-08-10,91.9,2
O0001181,C00366,2025-04-25,120.97,4
O0000393,C00119,2024-06-06,93.66,3
O0003106,C00983,2024-05-23,58.25,1
O0005657,C01805,2025-03-16,101.38,2
O0003995,C01277,2024-06-29,96.54,3
O0000377,C00112,2024-01-14,71.84,2
O0002164,C00693,2024-11-13,222.99,3
O0003418,C01082,2024-12-11,68.95,1
O0001100,C00334,2025-01-27,93.05,2
O0001692,C00534,2024-04-14,148.36,1
O0001728,C00544,2025-03-09,158.46,1
O0000113,C00035,2025-03-29,37.34,1
O0003710,C01167,2024-12-25,100.7,1
O0001360,C00431,2024-12-22,96.65,4
O0004965,C01592,2025-02-26,63.56,1
O0004469,C01443,2024-10-30,52.16,1
O0002891,C00926,2024-08-04,76.79,2
O0000028,C00006,2024-07-24,122.47,1
O0003887,C01236,2024-12-24,90.34,3
O0001574,C00497,2024-07-28,72.4,1
O0005640,C01801,2024-11-20,59.62,2
O0004482,C01449,2024-06-29,44.95,1
O0004839,C01555,2024-06-20,112.97,4
O0001901,C00596,2024-10-15,104.43,2
O0004887,C01570,2025-01-02,63.23,2
O0006026,C01911,2025-01-07,235.03,2
O0002521,C00816,2024-10-02,68.46,1
O0005699,C01819,2025-03-30,60.75,1
O0000204,C00068,2025-02-22,70.42,3
O0000722,C00212,2025-04-13,95.88,2
O0000509,C00158,2024-08-19,135.13,3
O0003226,C01020,2024-11-18,38.29,1
O0002630,C00852,2024-04-09,131.0,2
O0004285,C01384,2024-06-07,74.71,2
O0005457,C01732,2024-05-14,137.57,3
O0005837,C01859,2024-09-25,74.94,1
O0004267,C01377,2024-10-01,48.44,1
O0000918,C00273,2024-09-22,56.3,2
O0002522,C00816,2024-10-08,52.19,5
O0001007,C00301,2024-04-19,66.96,1
O0005081,C01631,2024-06-13,51.79,5
O0002474,C00805,2024-08-23,50.73,2
O0002978,C00946,2024-12-28,47.96,1
O0004352,C01400,2024-12-25,94.63,1
O0003986,C01275,2024-11-03,89.24,2
O0001934,C00610,2024-09-08,43.41,1
O0004880,C01567,2024-08-15,66.29,1
O0000422,C00124,2025-03-27,98.88,4
O0001670,C00525,2024-12-13,110.95,4
O0000834,C00247,2024-04-01,154.25,2
O0002698,C00865,2024-09-19,87.73,4
O0004696,C01510,2024-11-13,54.79,1
O0003390,C01075,2024-06-17,79.44,3
O0000800,C00238,2025-01-17,136.95,2
O0003249,C01027,2024-09-01,135.11,1
O0001726,C00544,2024-10-25,175.49,1
O0003371,C01068,2024-02-19,53.34,3
O0004590,C01480,2024-05-29,88.53,4
O0001340,C00429,2024-10-25,25.21,1
O0002425,C00793,2024-01-20,125.28,2
O0000931,C00276,2024-03-27,24.71,3
O0000187,C00065,2024-12-23,51.32,1
O0005181,C01663,2025-04-07,40.11,1
O0005063,C01624,2024-07-13,25.61,5
O0002459,C00801,2024-08-31,52.32,1
O0000058,C00014,2024-02-25,91.43,1
O0001150,C00354,2025-02-20,39.75,4
O0003845,C01220,2024-09-23,42.07,2
O0005174,C01661,2024-09-13,52.21,3
O0002416,C00788,2025-01-22,68.5,1
O0003616,C01138,2025-02-03,127.92,3
O0001407,C00445,2024-08-10,85.38,1
O0001834,C00577,2025-04-19,58.09,2
O0002489,C00809,2024-04-25,46.93,3
O0003649,C01147,2024-10-06,75.89,1
O0006216,C01978,2024-04-29,36.36,4
O0003823,C01208,2025-02-25,127.89,2
O0005183,C01664,2025-01-27,78.02,1
O0005572,C01779,2024-02-10,32.53,1
O0005262,C01684,2024-11-07,111.39,3
O0003749,C01182,2025-03-30,62.5,2
O0000169,C00059,2025-03-07,99.59,1
O0003269,C01032,2024-08-15,76.82,2
O0000047,C00013,2024-09-04,67.24,1
O0005226,C01674,2025-03-18,122.63,2
O0001185,C00368,2024-10-16,82.44,2
O0002258,C00728,2024-07-12,35.73,1
O0001572,C00495,2024-06-09,71.53,5
O0003066,C00972,2024-03-04,49.7,4
O0002056,C00654,2025-03-12,36.25,3
O0003450,C01091,2025-03-29,44.6,1
O0004704,C01511,2024-11-11,52.95,2
O0000222,C00074,2024-12-22,83.2,3
O0002012,C00638,2024-04-05,33.44,1
O0004898,C01573,2024-07-16,187.37,1
O0001859,C00581,2025-04-04,76.56,1
O0000870,C00255,2024-11-05,63.57,1
O0001816,C00574,2024-02-20,78.62,4
O0001262,C00395,2024-05-10,138.02,1
O0001994,C00631,2024-07-12,135.82,3
O0004061,C01299,2024-05-10,51.6,4
O0001614,C00509,2025-02-09,117.84,5
O0005396,C01718,2024-12-02,62.67,3
O0000086,C00024,2024-05-14,47.38,2
O0002107,C00673,2024-11-17,17.49,4
O0004131,C01320,2025-03-31,48.47,2
O0004826,C01549,2024-08-18,68.56,5
O0000806,C00239,2025-02-18,91.23,2
O0005372,C01713,2024-03-16,102.75,1
O0004979,C01596,2025-03-30,85.87,4
O0001865,C00584,2024-10-30,45.96,3
O0001323,C00421,2025-04-05,125.52,2
O0004229,C01360,2024-03-20,71.15,2
O0000464,C00141,2024-08-15,102.62,2
O0001297,C00411,2025-03-19,29.44,2
O0006236,C01984,2024-12-03,33.19,1
O0001782,C00564,2024-09-28,33.64,1
O0003678,C01156,2025-04-09,55.29,1
O0000979,C00290,2025-03-22,82.63,2
O0001881,C00593,2024-06-23,34.01,3
O0005839,C01860,2024-07-13,46.94,2
O0002542,C00822,2024-01-15,75.45,4
O0003468,C01099,2025-01-07,20.51,2
O0002709,C00869,2024-06-11,52.34,2
O0001275,C00398,2024-02-24,35.1,1
O0001186,C00368,2024-11-11,53.73,2
O0004847,C01556,2025-02-03,79.61,1
O0000176,C00062,2025-01-09,105.77,2
O0000344,C00104,2025-04-04,68.37,2
O0006141,C01947,2025-03-25,88.21,1
O0002878,C00919,2024-08-26,151.68,2
O0004397,C01412,2024-05-01,56.41,1
O0004548,C01467,2025-04-12,77.0,1
O0005956,C01887,2024-10-09,60.88,1
O0004729,C01516,2024-09-01,51.36,3
O0005522,C01757,2025-04-16,29.61,1
O0001162,C00359,2025-02-07,153.47,1
O0005777,C01844,2024-06-24,62.31,4
O0004020,C01283,2025-01-06,115.44,2
O0001888,C00594,2024-05-01,52.02,2
O0002752,C00884,2025-02-06,70.96,2
O0006241,C01987,2025-02-04,134.88,2
O0002790,C00896,2024-06-06,104.34,1
O0000443,C00133,2024-06-28,71.5,2
O0003032,C00961,2025-02-22,55.99,5
O0003714,C01168,2024-10-22,52.31,1
O0003830,C01211,2024-02-17,66.97,2
O0000636,C00191,2024-10-26,45.96,1
O0005569,C01778,2024-09-13,227.62,2
O0000522,C00159,2025-03-28,70.31,4
O0005056,C01622,2024-05-23,27.7,3
O0000160,C00057,2024-06-25,47.98,2
O0003090,C00977,2025-01-19,124.18,2
O0004946,C01587,2024-04-15,83.56,2
O0002356,C00762,2025-01-06,39.19,2
O0000646,C00193,2024-11-03,63.21,4
O0000581,C00175,2024-11-28,61.93,5
O0005874,C01868,2024-10-13,60.23,1
O0001434,C00451,2024-07-09,68.97,1
O0005547,C01769,2024-08-01,34.08,5
O0004182,C01340,2025-04-22,90.2,2
O0006016,C01911,2024-05-31,257.16,3
O0003381,C01072,2025-01-24,60.31,3
O0001456,C00457,2025-01-09,94.52,1
O0000266,C00083,2025-04-06,114.85,2
O0001939,C00614,2024-06-11,59.7,1
O0000156,C00053,2025-01-18,103.71,1
O0000030,C00007,2025-02-19,67.33,1
O0005069,C01626,2024-02-10,25.34,2
O0003769,C01191,2024-04-27,42.56,1
O0004321,C01392,2024-10-16,44.94,2
O0003303,C01045,2024-05-05,66.13,4
O0003656,C01151,2024-03-04,90.08,1
O0003787,C01196,2024-05-02,58.34,2
O0000051,C00013,2025-01-11,37.87,3
O0000446,C00134,2024-03-08,101.67,1
O0002402,C00782,2024-06-23,38.26,2
O0001672,C00525,2025-03-06,52.55,2
O0000101,C00028,2024-02-08,52.68,4
O0002944,C00937,2024-12-08,74.68,2
O0000808,C00240,2024-04-13,77.97,1
O0003644,C01145,2024-12-12,51.98,1
O0001944,C00617,2024-11-19,72.9,1
O0000140,C00048,2024-11-02,69.7,1
O0003301,C01045,2024-03-04,74.44,2
O0004146,C01331,2024-05-31,96.12,1
O0001332,C00428,2024-08-05,80.22,4
O0001227,C00383,2024-03-24,76.11,1
O0001395,C00444,2024-09-17,102.91,3
O0004595,C01483,2024-05-14,182.07,1
O0003686,C01160,2025-04-01,52.87,3
O0000805,C00239,2025-01-09,109.31,4
O0003718,C01171,2024-03-25,40.19,3
O0001976,C00624,2024-09-30,71.56,3
O0004058,C01297,2025-03-01,56.36,5
O0005201,C01669,2024-03-08,45.7,3
O0004381,C01408,2024-11-27,50.47,3
O0001128,C00342,2024-11-18,38.08,2
O0004013,C01282,2024-07-06,50.67,4
O0005165,C01658,2024-10-06,73.24,1
O0006225,C01980,2024-07-01,74.11,1
O0001317,C00418,2025-03-02,84.08,1
O0002493,C00811,2024-10-06,45.89,2
O0003306,C01047,2024-06-02,106.4,2
O0000846,C00251,2024-05-15,149.18,2
O0000845,C00251,2024-05-14,126.78,1
O0003696,C01165,2024-08-06,39.12,2
O0000909,C00266,2025-04-06,121.07,3
O0001990,C00630,2025-02-12,84.92,1
O0004253,C01370,2024-07-24,125.35,1
O0004875,C01566,2024-04-15,90.84,1
O0004151,C01331,2025-03-03,87.6,1
O0005924,C01877,2025-02-06,48.45,5
O0002303,C00743,2024-07-16,127.76,2
O0001261,C00395,2024-04-17,77.4,2
O0003595,C01135,2024-12-12,47.2,1
O0004585,C01478,2024-05-10,46.77,1
O0001960,C00620,2024-04-11,56.67,1
O0004500,C01454,2024-07-30,60.65,2
O0005026,C01609,2024-07-25,37.17,2
O0002399,C00781,2025-03-06,98.63,1
O0002377,C00774,2025-02-13,49.91,1
O0004287,C01386,2024-04-23,115.47,4
O0004688,C01507,2024-05-29,54.16,3
O0002750,C00883,2025-04-12,75.63,2
O0005421,C01723,2024-12-21,155.15,2
O0005258,C01682,2024-08-28,101.08,3
O0001247,C00388,2024-11-06,80.23,2
O0003741,C01180,2024-09-17,36.84,4
O0002210,C00708,2025-04-28,38.69,1
O0003629,C01142,2024-01-05,61.03,2
O0003225,C01020,2024-11-17,64.68,1
O0005796,C01848,2025-03-28,68.59,4
O0001497,C00472,2024-09-07,161.36,1
O0005281,C01689,2024-12-10,67.48,2
O0004228,C01360,2024-03-16,129.36,1
O0004203,C01349,2025-01-11,33.95,4
O0004041,C01294,2024-12-11,101.19,1
O0004718,C01514,2024-12-14,53.67,1
O0004676,C01503,2024-03-23,74.77,1
O0001372,C00434,2025-04-22,35.58,1
O0002103,C00671,2024-07-25,164.21,1
O0003635,C01144,2025-03-20,106.6,3
O0005964,C01893,2025-03-20,94.05,4
O0003480,C01104,2025-02-06,53.65,2
O0005736,C01834,2024-09-15,112.96,1
O0002827,C00899,2025-04-30,91.2,2
O0001469,C00461,2024-02-07,24.9,2
O0003220,C01018,2025-03-20,39.93,1
O0004458,C01440,2025-03-26,68.86,1
O0004354,C01401,2024-02-22,130.25,3
O0000397,C00120,2025-04-09,65.73,5
O0004953,C01587,2024-08-06,121.42,1
O0003068,C00973,2024-10-08,94.66,3
O0000278,C00088,2024-06-28,90.97,2
O0005028,C01610,2025-01-08,54.5,1
O0004554,C01469,2024-07-12,101.45,1
O0002887,C00924,2025-04-01,79.64,4
O0002047,C00650,2024-10-22,38.04,3
O0004044,C01295,2024-08-10,35.9,1
O0002429,C00793,2024-06-30,88.72,1
O0000394,C00119,2024-06-07,125.19,3
O0003030,C00960,2024-10-07,73.33,3
O0003493,C01108,2024-05-04,37.8,1
O0004765,C01527,2024-08-10,39.6,2
O0001154,C00356,2024-09-07,74.33,1
O0004951,C01587,2024-07-14,128.14,2
O0002968,C00943,2024-08-02,93.92,1
O0003060,C00971,2025-02-21,21.44,4
O0004735,C01517,2024-05-14,133.53,1
O0005292,C01691,2024-10-03,21.72,2
O0000623,C00186,2024-04-14,36.65,1
O0000249,C00079,2025-01-13,82.18,2
O0004195,C01347,2024-11-23,62.03,2
O0004347,C01398,2024-10-14,169.34,3
O0005658,C01806,2025-03-20,43.62,3
O0002217,C00713,2024-01-27,108.72,2
O0005080,C01631,2024-05-25,38.91,2
O0004709,C01513,2024-04-03,32.26,1
O0004293,C01387,2024-09-03,51.07,2
O0004495,C01453,2024-08-15,124.86,1
O0002338,C00754,2025-03-05,211.3,1
O0001766,C00558,2025-03-15,68.92,5
O0002479,C00807,2024-12-20,49.21,3
O0003145,C00995,2024-09-12,103.22,5
O0005774,C01843,2024-09-30,47.61,1
O0002394,C00780,2024-04-20,89.28,3
O0002024,C00642,2024-09-14,49.79,1
O0000023,C00004,2024-10-03,41.66,2
O0004794,C01540,2024-06-21,80.34,1
O0000762,C00222,2024-12-20,76.76,1
O0000939,C00278,2024-12-23,60.38,1
O0002201,C00704,2024-04-20,42.26,1
O0003654,C01149,2025-02-13,134.69,2
O0002496,C00812,2024-12-15,111.32,2
O0000239,C00079,2024-01-18,87.29,1
O0001079,C00326,2024-01-31,107.07,4
O0000935,C00278,2024-09-02,33.88,2
O0004401,C01415,2024-12-09,39.44,1
O0003342,C01057,2025-04-30,96.79,1
O0002868,C00913,2024-10-14,44.08,4
O0001558,C00489,2024-07-17,61.2,2
O0003985,C01274,2024-11-08,49.31,3
O0002395,C00780,2024-04-27,115.73,3
O0000589,C00177,2024-08-11,39.05,4
O0001774,C00562,2025-02-06,41.27,1
O0004417,C01423,2024-06-23,80.4,3
O0004071,C01301,2024-04-05,51.07,3
O0000907,C00266,2025-03-05,208.64,1
O0003474,C01100,2024-11-05,87.89,2
O0002797,C00897,2024-11-27,125.88,2
O0005989,C01902,2025-01-28,39.44,2
O0002247,C00726,2024-02-15,59.98,1
O0006140,C01947,2025-03-06,106.63,1
O0000900,C00265,2024-05-01,72.61,3
O0002723,C00873,2024-07-31,78.67,5
O0000967,C00288,2024-11-18,123.52,3
O0003475,C01100,2025-02-12,36.93,1
O0004541,C01466,2024-06-20,148.71,3
O0002996,C00948,2025-02-28,128.1,2
O0003208,C01015,2025-02-26,81.4,1
O0005675,C01813,2024-09-07,124.85,2
O0000626,C00188,2024-07-06,42.67,1
O0001571,C00494,2024-08-03,62.93,1
O0002190,C00700,2024-10-24,230.28,2
O0002788,C00896,2024-04-17,180.22,2
O0001060,C00320,2025-02-12,66.75,2
O0002369,C00770,2024-04-22,71.02,3
O0000126,C00042,2025-01-20,37.83,1
O0003234,C01023,2024-10-07,69.5,2
O0002651,C00858,2024-09-08,30.07,2
O0002516,C00815,2024-02-01,107.55,5
O0003276,C01035,2024-03-14,42.19,3
O0006013,C01910,2024-06-02,35.06,1
O0000779,C00228,2025-03-18,57.23,1
O0003879,C01233,2025-03-24,86.22,3
O0000371,C00109,2024-12-30,83.6,2
O0001947,C00618,2024-09-26,47.79,1
O0005123,C01645,2024-11-05,60.49,1
O0002751,C00883,2025-04-23,52.54,1
O0003357,C01065,2024-05-31,77.83,2
O0003850,C01222,2025-02-03,61.65,4
O0005902,C01872,2025-01-01,50.89,2
O0000902,C00265,2024-05-08,77.1,1
O0005716,C01826,2025-04-04,90.43,5
O0002131,C00683,2025-03-24,168.28,1
O0005730,C01834,2024-05-20,135.84,3
O0001648,C00520,2024-01-27,39.42,5
O0000336,C00103,2024-02-25,54.75,1
O0006095,C01929,2024-09-23,57.75,1
O0003065,C00972,2024-02-05,30.24,3
O0003949,C01262,2024-11-09,154.06,1
O0001423,C00448,2025-02-19,64.33,1
O0001196,C00370,2024-07-09,62.08,3
O0003570,C01129,2024-07-22,67.67,4
O0005817,C01853,2024-12-08,110.31,1
O0005753,C01839,2024-12-24,61.58,4
O0001979,C00625,2024-03-09,112.12,4
O0001714,C00541,2024-12-29,113.12,3
O0003652,C01148,2024-03-20,63.59,1
O0003049,C00968,2024-05-21,71.17,2
O0005108,C01637,2024-02-15,32.51,2
O0001062,C00321,2025-02-24,24.66,5
O0002606,C00841,2024-03-24,75.88,2
O0006192,C01967,2024-08-27,89.66,4
O0004981,C01597,2024-04-27,38.9,2
O0002621,C00848,2025-02-14,46.77,5
O0004708,C01512,2024-08-17,90.93,1
O0005661,C01807,2025-04-03,128.35,1
O0000925,C00275,2024-06-06,143.23,5
O0003438,C01087,2025-03-26,78.29,2
O0006205,C01973,2024-06-03,40.19,3
O0004406,C01418,2025-02-21,101.46,1
O0002080,C00662,2025-02-06,65.91,2
O0000293,C00088,2025-04-07,150.72,2
O0001413,C00445,2025-04-27,92.4,1
O0000217,C00071,2025-04-28,56.65,3
O0002720,C00873,2024-04-07,45.49,2
O0002527,C00818,2024-05-30,41.43,2
O0005793,C01846,2024-06-01,30.68,1
O0002295,C00740,2025-01-19,104.57,2
O0000821,C00243,2025-01-02,63.68,1
O0004315,C01391,2025-02-22,118.84,3
O0002183,C00696,2024-01-26,83.96,3
O0000813,C00243,2024-01-12,75.37,3
O0000831,C00246,2024-04-25,71.56,1
O0001373,C00435,2024-07-01,49.59,2
O0001891,C00596,2024-02-22,116.94,2
O0005672,C01812,2024-03-12,75.89,2
O0001299,C00412,2025-02-23,124.27,3
O0004712,C01513,2024-05-01,33.33,1
O0003790,C01197,2025-01-04,59.46,1
O0001973,C00624,2024-07-11,67.8,2
O0005680,C01814,2024-01-12,84.36,3
O0003806,C01200,2025-03-12,85.85,2
O0004463,C01441,2024-11-07,129.6,2
O0001938,C00613,2024-04-08,117.92,1
O0002947,C00938,2024-10-27,93.69,2
O0000456,C00137,2024-05-20,47.13,1
O0004962,C01592,2024-09-26,90.29,3
O0000374,C00110,2024-08-10,48.93,2
O0003637,C01145,2024-05-19,46.16,2
O0001496,C00471,2024-04-06,253.85,4
O0000182,C00063,2025-01-03,129.63,1
O0005364,C01710,2024-11-18,63.98,1
O0000798,C00237,2025-02-09,44.51,5
O0000673,C00199,2024-05-25,83.0,3
O0005851,C01862,2024-09-24,41.34,1
O0000865,C00254,2025-01-29,92.19,1
O0004589,C01480,2024-05-23,59.12,2
O0005211,C01672,2024-12-02,41.08,3
O0002330,C00752,2024-08-21,47.59,1
O0003779,C01195,2024-04-02,62.77,4
