transaction_id,date,store_id,product_id,quantity,unit_price
T014567,2024-04-15 15:38:00,S03,P010,1,5.25
T000001,2024-01-01 07:17:00,S01,P003,1,4.5
T000695,2024-01-06 18:49:00,S02,P013,1,2.75
T016058,2024-04-26 15:15:00,S02,P001,1,3.0
T010459,2024-03-18 15:39:00,S01,P009,1,3.25
T006160,2024-02-16 11:53:00,S02,P001,1,3.0
T006554,2024-02-19 12:56:00,S01,P003,1,4.5
T007053,2024-02-23 10:27:00,S02,P016,1,2.0
T016168,2024-04-27 09:14:00,S01,P005,1,4.75
T002650,2024-01-20 13:07:00,S03,P001,1,3.0
T011104,2024-03-23 18:17:00,S01,P006,1,5.0
T007414,2024-02-25 14:51:00,S03,P004,1,4.25
T005233,2024-02-09 10:53:00,S02,P014,3,3.95
T002409,2024-01-19 12:21:00,S01,P005,1,4.75
T007145,2024-02-24 15:08:00,S01,P013,1,2.75
T008508,2024-03-04 12:53:00,S02,P011,1,3.75
T001133,2024-01-09 13:06:00,S02,P005,1,4.75
T009267,2024-03-09 12:12:00,S03,P006,1,5.0
T014724,2024-04-17 08:19:00,S01,P006,1,5.0
T007865,2024-02-29 10:46:00,S01,P012,1,3.5
T003699,2024-01-28 14:41:00,S03,P001,1,3.0
T010610,2024-03-19 18:20:00,S02,P006,2,5.0
T015715,2024-04-23 10:24:00,S03,P002,1,3.5
T014906,2024-04-18 17:58:00,S02,P001,1,3.0
T015913,2024-04-25 11:10:00,S02,P004,1,4.25
T009653,2024-03-12 10:29:00,S01,P012,2,3.5
T007319,2024-02-25 12:14:00,S01,P010,1,5.25
T003177,2024-01-25 12:55:00,S01,P007,1,3.25
T004607,2024-02-04 08:54:00,S02,P013,1,2.75
T011579,2024-03-26 12:23:00,S02,P012,1,3.5
T000934,2024-01-07 09:03:00,S03,P001,1,3.0
T008339,2024-03-03 08:38:00,S01,P001,1,3.0
T013618,2024-04-09 15:17:00,S02,P006,2,5.0
T007764,2024-02-28 18:21:00,S02,P013,1,2.75
T007836,2024-02-28 17:40:00,S03,P011,1,3.75
T001687,2024-01-13 14:23:00,S03,P007,1,3.25
T011502,2024-03-25 14:24:00,S03,P003,2,4.5
T007446,2024-02-25 16:58:00,S03,P005,1,4.75
T006209,2024-02-17 11:55:00,S01,P016,1,2.0
T009232,2024-03-09 14:58:00,S02,P013,1,2.75
T002935,2024-01-23 16:27:00,S01,P002,1,3.5
T010677,2024-03-20 13:11:00,S01,P013,1,2.75
T016689,2024-04-30 08:55:00,S03,P001,1,3.0
T008948,2024-03-07 16:51:00,S02,P009,1,3.25
T002968,2024-01-23 10:31:00,S02,P001,1,3.0
T004716,2024-02-05 13:42:00,S01,P013,1,2.75
T011457,2024-03-25 13:41:00,S02,P003,1,4.5
T000408,2024-01-04 10:18:00,S01,P003,1,4.5
T014876,2024-04-18 08:28:00,S01,P006,1,5.0
T004428,2024-02-03 17:15:00,S02,P016,1,2.0
T005810,2024-02-13 11:39:00,S02,P017,1,8.5
T005710,2024-02-12 09:00:00,S03,P004,1,4.25
T007768,2024-02-28 13:39:00,S02,P005,1,4.75
T002488,2024-01-19 08:58:00,S03,P007,1,3.25
T013925,2024-04-11 08:33:00,S03,P004,3,4.25
T004940,2024-02-06 07:59:00,S03,P016,1,2.0
T011583,2024-03-26 10:00:00,S02,P002,1,3.5
T005381,2024-02-10 10:48:00,S02,P005,1,4.75
T004076,2024-01-31 16:17:00,S03,P001,1,3.0
T008294,2024-03-02 07:12:00,S03,P003,2,4.5
T002355,2024-01-18 11:43:00,S03,P009,1,3.25
T006446,2024-02-18 13:45:00,S02,P006,2,5.0
T002704,2024-01-21 12:45:00,S01,P010,1,5.25
T000815,2024-01-07 08:15:00,S01,P010,1,5.25
T013891,2024-04-11 07:03:00,S02,P013,2,2.75
T005161,2024-02-08 09:47:00,S03,P002,1,3.5
T000867,2024-01-07 16:36:00,S02,P015,1,4.25
T000301,2024-01-03 12:18:00,S02,P006,1,5.0
T012640,2024-04-02 07:15:00,S03,P018,3,7.95
T011216,2024-03-23 09:30:00,S03,P015,1,4.25
T011050,2024-03-22 08:02:00,S03,P012,1,3.5
T013140,2024-04-06 16:06:00,S02,P012,1,3.5
T008671,2024-03-05 12:58:00,S02,P005,1,4.75
T004542,2024-02-04 12:35:00,S01,P017,1,8.5
T004322,2024-02-02 10:02:00,S03,P001,1,3.0
T014650,2024-04-16 12:09:00,S02,P017,1,8.5
T001710,2024-01-13 12:30:00,S03,P002,1,3.5
T012860,2024-04-04 08:05:00,S02,P003,1,4.5
T006204,2024-02-16 13:59:00,S03,P004,1,4.25
T000395,2024-01-04 12:39:00,S01,P006,1,5.0
T002214,2024-01-17 07:55:00,S02,P006,3,5.0
T006888,2024-02-21 12:43:00,S03,P015,2,4.25
T000254,2024-01-02 12:44:00,S03,P004,3,4.25
T015998,2024-04-26 08:09:00,S01,P014,1,3.95
T012059,2024-03-30 08:15:00,S01,P012,3,3.5
T009128,2024-03-08 17:15:00,S03,P002,1,3.5
T006732,2024-02-20 09:23:00,S03,P003,1,4.5
T009870,2024-03-14 17:19:00,S01,P001,1,3.0
T008443,2024-03-03 11:40:00,S03,P006,1,5.0
T006589,2024-02-19 10:38:00,S02,P006,1,5.0
T000759,2024-01-06 12:31:00,S03,P007,1,3.25
T014885,2024-04-18 10:01:00,S02,P005,1,4.75
T005319,2024-02-10 08:32:00,S01,P004,1,4.25
T002718,2024-01-21 14:30:00,S02,P002,1,3.5
T009336,2024-03-10 08:18:00,S01,P004,1,4.25
T010444,2024-03-18 09:27:00,S01,P002,1,3.5
T004019,2024-01-31 13:10:00,S02,P014,2,3.95
T011079,2024-03-23 08:43:00,S01,P003,1,4.5
T004122,2024-02-01 11:29:00,S01,P001,1,3.0
T013371,2024-04-07 11:14:00,S03,P003,1,4.5
T004533,2024-02-04 13:28:00,S01,P018,2,7.95
T012654,2024-04-02 10:21:00,S03,P008,1,4.5
T012783,2024-04-03 09:15:00,S03,P011,1,3.75
T013545,2024-04-09 08:41:00,S01,P011,1,3.75
T012087,2024-03-30 16:08:00,S01,P006,2,5.0
T013702,2024-04-10 07:22:00,S01,P011,1,3.75
T006466,2024-02-18 07:02:00,S02,P004,1,4.25
T009013,2024-03-08 13:02:00,S01,P003,1,4.5
T004243,2024-02-02 11:38:00,S01,P005,2,4.75
T015485,2024-04-22 09:09:00,S01,P002,1,3.5
T012120,2024-03-30 08:42:00,S02,P004,1,4.25
T005223,2024-02-09 09:20:00,S02,P001,1,3.0
T014110,2024-04-13 08:08:00,S01,P001,2,3.0
T002074,2024-01-16 12:06:00,S02,P005,2,4.75
T014467,2024-04-15 17:05:00,S01,P012,1,3.5
T014270,2024-04-14 12:08:00,S01,P006,1,5.0
T012288,2024-03-31 10:23:00,S02,P014,1,3.95
T007929,2024-02-29 10:44:00,S02,P006,1,5.0
T003329,2024-01-26 09:36:00,S01,P006,2,5.0
T008288,2024-03-02 13:54:00,S03,P014,1,3.95
T011522,2024-03-26 09:54:00,S01,P006,1,5.0
T011286,2024-03-24 08:22:00,S02,P008,3,4.5
T003899,2024-01-30 09:52:00,S02,P001,1,3.0
T011478,2024-03-25 17:03:00,S03,P002,1,3.5
T000223,2024-01-02 08:38:00,S03,P007,2,3.25
T007687,2024-02-27 13:05:00,S03,P015,1,4.25
T004201,2024-02-01 07:33:00,S03,P018,1,7.95
T016138,2024-04-27 18:30:00,S01,P007,1,3.25
T010740,2024-03-20 13:24:00,S02,P005,1,4.75
T011159,2024-03-23 16:36:00,S03,P015,1,4.25
T010223,2024-03-16 10:11:00,S03,P006,1,5.0
T010418,2024-03-17 16:30:00,S03,P014,1,3.95
T005044,2024-02-07 16:06:00,S03,P004,1,4.25
T006684,2024-02-20 08:19:00,S02,P002,1,3.5
T005924,2024-02-14 09:04:00,S02,P010,1,5.25
T014169,2024-04-13 09:39:00,S02,P005,1,4.75
T005701,2024-02-12 08:30:00,S03,P005,1,4.75
T009852,2024-03-13 09:28:00,S03,P015,1,4.25
T011760,2024-03-27 08:55:00,S03,P011,1,3.75
T016131,2024-04-27 10:25:00,S01,P018,1,7.95
T001233,2024-01-10 12:44:00,S02,P012,1,3.5
T015193,2024-04-20 09:56:00,S02,P003,1,4.5
T003032,2024-01-23 08:47:00,S03,P018,1,7.95
T006253,2024-02-17 07:09:00,S01,P009,1,3.25
T005092,2024-02-08 17:51:00,S01,P008,1,4.5
T011358,2024-03-24 17:46:00,S03,P003,1,4.5
T000201,2024-01-02 09:25:00,S02,P017,1,8.5
T004974,2024-02-07 12:45:00,S01,P014,3,3.95
T016329,2024-04-28 13:38:00,S01,P017,1,8.5
T007914,2024-02-29 10:03:00,S02,P013,1,2.75
T014460,2024-04-15 07:11:00,S01,P013,1,2.75
T000638,2024-01-06 09:52:00,S01,P013,1,2.75
T001410,2024-01-11 14:56:00,S03,P009,1,3.25
T015226,2024-04-20 12:16:00,S02,P016,1,2.0
T001009,2024-01-08 09:38:00,S02,P008,1,4.5
T006811,2024-02-21 13:28:00,S02,P004,1,4.25
T009948,2024-03-14 11:24:00,S02,P001,1,3.0
T016067,2024-04-26 09:40:00,S02,P005,1,4.75
T006562,2024-02-19 09:58:00,S01,P003,1,4.5
T015696,2024-04-23 07:51:00,S03,P007,1,3.25
T006518,2024-02-18 10:21:00,S03,P012,1,3.5
T013898,2024-04-11 13:37:00,S02,P011,3,3.75
T010648,2024-03-19 15:37:00,S03,P013,1,2.75
T015242,2024-04-20 15:59:00,S03,P003,1,4.5
T010718,2024-03-20 17:07:00,S02,P005,2,4.75
T011725,2024-03-27 07:15:00,S03,P014,1,3.95
T007579,2024-02-26 12:18:00,S03,P003,1,4.5
T002855,2024-01-22 14:35:00,S02,P005,1,4.75
T001701,2024-01-13 14:26:00,S03,P006,1,5.0
T011541,2024-03-26 14:40:00,S01,P002,1,3.5
T002449,2024-01-19 09:40:00,S02,P002,2,3.5
T011001,2024-03-22 08:57:00,S02,P009,1,3.25
T001715,2024-01-14 11:46:00,S01,P010,1,5.25
T009501,2024-03-11 10:08:00,S01,P006,1,5.0
T011098,2024-03-23 10:08:00,S01,P005,2,4.75
T004675,2024-02-04 07:36:00,S03,P008,1,4.5
T015654,2024-04-23 08:00:00,S02,P013,1,2.75
T000904,2024-01-07 13:00:00,S03,P007,1,3.25
T006830,2024-02-21 08:34:00,S02,P010,1,5.25
T012956,2024-04-05 08:22:00,S01,P015,1,4.25
T003352,2024-01-26 12:19:00,S02,P004,1,4.25
T008666,2024-03-05 09:00:00,S02,P017,1,8.5
T003465,2024-01-27 09:40:00,S01,P005,1,4.75
T013205,2024-04-06 07:55:00,S03,P006,2,5.0
T000767,2024-01-06 14:36:00,S03,P005,1,4.75
T010276,2024-03-17 12:55:00,S01,P007,3,3.25
T011053,2024-03-22 12:37:00,S03,P008,1,4.5
T005049,2024-02-07 09:30:00,S03,P013,1,2.75
T004788,2024-02-05 15:21:00,S03,P001,1,3.0
T014309,2024-04-14 12:37:00,S01,P002,1,3.5
T006352,2024-02-17 11:42:00,S03,P002,1,3.5
T009449,2024-03-10 10:39:00,S03,P001,3,3.0
T000190,2024-01-02 18:19:00,S02,P007,1,3.25
T004561,2024-02-04 12:56:00,S01,P006,3,5.0
T000828,2024-01-07 14:55:00,S01,P004,1,4.25
T010674,2024-03-20 09:27:00,S01,P016,1,2.0
T004194,2024-02-01 12:04:00,S03,P005,1,4.75
T000164,2024-01-02 12:20:00,S01,P015,2,4.25
T007248,2024-02-24 12:40:00,S03,P005,1,4.75
T000951,2024-01-08 07:44:00,S01,P002,1,3.5
T008897,2024-03-07 08:12:00,S01,P001,1,3.0
T013836,2024-04-11 09:29:00,S01,P002,1,3.5
T008114,2024-03-01 08:01:00,S03,P012,1,3.5
T016509,2024-04-29 07:51:00,S01,P003,1,4.5
T013442,2024-04-08 08:27:00,S02,P006,1,5.0
T007378,2024-02-25 16:50:00,S02,P006,1,5.0
T008530,2024-03-04 14:13:00,S02,P014,1,3.95
T006006,2024-02-15 09:13:00,S01,P003,2,4.5
T014660,2024-04-16 11:46:00,S03,P003,2,4.5
T016614,2024-04-29 13:54:00,S03,P001,1,3.0
T010454,2024-03-18 08:18:00,S01,P006,2,5.0
T014501,2024-04-15 13:00:00,S02,P013,1,2.75
T012689,2024-04-03 10:15:00,S01,P003,1,4.5
T012982,2024-04-05 12:24:00,S02,P017,1,8.5
T001838,2024-01-14 09:39:00,S03,P006,1,5.0
T014424,2024-04-14 08:21:00,S03,P004,1,4.25
T015896,2024-04-25 10:36:00,S01,P012,1,3.5
T015628,2024-04-23 13:07:00,S01,P005,2,4.75
T015145,2024-04-20 09:54:00,S01,P013,2,2.75
T014475,2024-04-15 13:09:00,S01,P004,1,4.25
T008149,2024-03-02 12:55:00,S01,P017,1,8.5
T015711,2024-04-23 09:59:00,S03,P001,1,3.0
T012430,2024-04-01 08:36:00,S01,P004,1,4.25
T011750,2024-03-27 13:39:00,S03,P003,3,4.5
T009735,2024-03-12 09:47:00,S03,P007,1,3.25
T010977,2024-03-22 12:34:00,S02,P004,1,4.25
T011780,2024-03-28 15:19:00,S01,P009,1,3.25
T012569,2024-04-02 07:01:00,S02,P001,1,3.0
T005918,2024-02-14 10:23:00,S02,P004,2,4.25
T004203,2024-02-01 11:57:00,S03,P008,1,4.5
T003367,2024-01-26 08:06:00,S02,P002,1,3.5
T014016,2024-04-12 11:53:00,S02,P013,2,2.75
T002853,2024-01-22 07:46:00,S02,P014,1,3.95
T001320,2024-01-11 09:12:00,S01,P004,1,4.25
T009839,2024-03-13 07:47:00,S03,P018,1,7.95
T003113,2024-01-24 08:27:00,S02,P006,1,5.0
T002510,2024-01-19 08:09:00,S03,P001,1,3.0
T003136,2024-01-24 12:58:00,S03,P003,1,4.5
T012028,2024-03-29 08:02:00,S03,P006,2,5.0
T002291,2024-01-18 16:47:00,S01,P016,1,2.0
T012400,2024-04-01 14:34:00,S01,P012,1,3.5
T003664,2024-01-28 08:56:00,S02,P005,2,4.75
T011879,2024-03-28 14:22:00,S03,P010,1,5.25
T005593,2024-02-11 15:14:00,S03,P004,1,4.25
T006355,2024-02-17 18:01:00,S03,P006,2,5.0
T005531,2024-02-11 13:34:00,S02,P008,1,4.5
T009095,2024-03-08 10:40:00,S03,P001,1,3.0
T005821,2024-02-13 12:36:00,S03,P015,2,4.25
T000563,2024-01-05 09:09:00,S02,P018,1,7.95
T007177,2024-02-24 13:18:00,S01,P018,1,7.95
T000764,2024-01-06 08:59:00,S03,P017,1,8.5
T000998,2024-01-08 14:35:00,S02,P006,1,5.0
T004886,2024-02-06 08:56:00,S02,P014,1,3.95
T006149,2024-02-16 12:10:00,S02,P004,1,4.25
T007543,2024-02-26 10:38:00,S02,P001,1,3.0
T004673,2024-02-04 10:52:00,S03,P002,2,3.5
T005833,2024-02-13 10:00:00,S03,P005,3,4.75
T011464,2024-03-25 14:29:00,S02,P005,1,4.75
T003874,2024-01-30 15:04:00,S01,P008,1,4.5
T006434,2024-02-18 08:34:00,S02,P001,1,3.0
T001764,2024-01-14 12:51:00,S02,P006,1,5.0
T010245,2024-03-16 07:45:00,S03,P008,1,4.5
T012063,2024-03-30 08:24:00,S01,P018,2,7.95
T005875,2024-02-14 08:34:00,S01,P013,1,2.75
T005068,2024-02-08 13:34:00,S01,P015,1,4.25
T000297,2024-01-03 07:30:00,S01,P014,1,3.95
T006417,2024-02-18 11:03:00,S01,P011,3,3.75
T008899,2024-03-07 14:07:00,S01,P008,1,4.5
T000130,2024-01-02 10:45:00,S01,P003,1,4.5
T010261,2024-03-16 16:32:00,S03,P011,2,3.75
T014942,2024-04-18 14:59:00,S03,P004,1,4.25
T012922,2024-04-04 16:20:00,S03,P014,1,3.95
T000741,2024-01-06 08:55:00,S03,P014,1,3.95
T001857,2024-01-14 08:29:00,S03,P006,3,5.0
T011635,2024-03-26 12:58:00,S03,P018,2,7.95
T009342,2024-03-10 17:27:00,S01,P015,1,4.25
T012727,2024-04-03 11:38:00,S02,P004,1,4.25
T007322,2024-02-25 07:19:00,S01,P002,2,3.5
T016342,2024-04-28 10:09:00,S01,P013,1,2.75
T003418,2024-01-27 17:50:00,S01,P018,1,7.95
T007214,2024-02-24 12:49:00,S02,P016,2,2.0
T005218,2024-02-09 09:32:00,S01,P003,1,4.5
T002346,2024-01-18 08:35:00,S02,P003,1,4.5
T006522,2024-02-18 09:39:00,S03,P003,3,4.5
T001989,2024-01-15 07:02:00,S03,P006,1,5.0
T002890,2024-01-22 09:53:00,S03,P008,2,4.5
T015712,2024-04-23 10:05:00,S03,P009,1,3.25
T012251,2024-03-31 08:15:00,S01,P012,1,3.5
T001618,2024-01-13 13:11:00,S02,P015,1,4.25
T002562,2024-01-20 16:49:00,S01,P005,1,4.75
T005398,2024-02-10 09:31:00,S02,P014,1,3.95
T011523,2024-03-26 10:38:00,S01,P004,1,4.25
T013858,2024-04-11 12:31:00,S01,P001,1,3.0
T014645,2024-04-16 08:45:00,S02,P001,1,3.0
T003497,2024-01-27 13:04:00,S02,P004,1,4.25
T002501,2024-01-19 09:13:00,S03,P018,1,7.95
T000010,2024-01-01 08:59:00,S01,P004,1,4.25
T010250,2024-03-16 09:36:00,S03,P016,2,2.0
T000144,2024-01-02 09:29:00,S01,P004,1,4.25
T016695,2024-04-30 14:17:00,S03,P008,2,4.5
T014970,2024-04-18 08:11:00,S03,P006,1,5.0
T001438,2024-01-12 12:05:00,S01,P004,2,4.25
T006474,2024-02-18 09:11:00,S02,P016,2,2.0
T010447,2024-03-18 11:02:00,S01,P018,1,7.95
T012480,2024-04-01 11:26:00,S02,P005,1,4.75
T013694,2024-04-10 15:11:00,S01,P008,1,4.5
T008722,2024-03-05 09:27:00,S03,P013,3,2.75
T008673,2024-03-05 13:48:00,S02,P018,2,7.95
T008923,2024-03-07 12:26:00,S02,P003,1,4.5
T009108,2024-03-08 08:28:00,S03,P005,1,4.75
T010045,2024-03-15 10:57:00,S02,P014,1,3.95
T008446,2024-03-03 13:08:00,S03,P010,1,5.25
T007293,2024-02-24 08:43:00,S03,P013,1,2.75
T004078,2024-01-31 07:06:00,S03,P018,1,7.95
T004195,2024-02-01 08:11:00,S03,P012,1,3.5
T016055,2024-04-26 09:47:00,S02,P008,1,4.5
T013054,2024-04-05 09:33:00,S03,P003,1,4.5
T005854,2024-02-13 12:41:00,S03,P011,1,3.75
T015166,2024-04-20 10:46:00,S01,P018,3,7.95
T014582,2024-04-16 14:47:00,S01,P007,1,3.25
T008212,2024-03-02 12:50:00,S02,P005,1,4.75
T002123,2024-01-16 09:04:00,S03,P005,1,4.75
T014745,2024-04-17 11:31:00,S01,P008,1,4.5
T015621,2024-04-23 10:16:00,S01,P010,1,5.25
T001332,2024-01-11 07:41:00,S02,P017,1,8.5
T013166,2024-04-06 15:41:00,S02,P005,1,4.75
T011647,2024-03-27 13:59:00,S01,P005,1,4.75
T011381,2024-03-24 08:33:00,S03,P001,1,3.0
T003302,2024-01-26 08:09:00,S01,P002,1,3.5
T000622,2024-01-06 12:42:00,S01,P005,1,4.75
T006079,2024-02-15 09:44:00,S03,P013,1,2.75
T015132,2024-04-20 18:55:00,S01,P003,1,4.5
T007488,2024-02-26 12:36:00,S01,P001,3,3.0
T015212,2024-04-20 17:52:00,S02,P005,1,4.75
T007655,2024-02-27 13:21:00,S02,P005,1,4.75
T004232,2024-02-02 08:37:00,S01,P012,1,3.5
T013257,2024-04-07 11:40:00,S01,P005,1,4.75
T010642,2024-03-19 10:32:00,S03,P004,1,4.25
T001542,2024-01-12 08:41:00,S03,P002,1,3.5
T005876,2024-02-14 13:17:00,S01,P011,3,3.75
T016023,2024-04-26 12:30:00,S01,P003,2,4.5
T014875,2024-04-18 10:48:00,S01,P004,1,4.25
T015408,2024-04-21 08:30:00,S03,P016,1,2.0
T007979,2024-03-01 15:59:00,S01,P006,1,5.0
T008964,2024-03-07 09:47:00,S03,P013,1,2.75
T000945,2024-01-08 09:12:00,S01,P003,2,4.5
T014890,2024-04-18 13:13:00,S02,P006,1,5.0
T012649,2024-04-02 07:36:00,S03,P005,1,4.75
T014646,2024-04-16 08:37:00,S02,P002,1,3.5
T011154,2024-03-23 09:54:00,S02,P005,1,4.75
T007313,2024-02-25 11:54:00,S01,P007,1,3.25
T015770,2024-04-24 08:24:00,S02,P005,1,4.75
T000425,2024-01-04 09:36:00,S02,P001,1,3.0
T007831,2024-02-28 08:40:00,S03,P012,1,3.5
T012313,2024-03-31 17:34:00,S02,P001,1,3.0
T001568,2024-01-13 10:10:00,S01,P013,1,2.75
T012133,2024-03-30 08:04:00,S02,P006,2,5.0
T012751,2024-04-03 07:11:00,S02,P002,1,3.5
T016349,2024-04-28 09:37:00,S01,P008,2,4.5
T001460,2024-01-12 10:45:00,S02,P013,1,2.75
T005665,2024-02-12 08:24:00,S02,P003,1,4.5
T008177,2024-03-02 09:05:00,S01,P006,1,5.0
T010275,2024-03-17 10:30:00,S01,P001,2,3.0
T012708,2024-04-03 08:23:00,S01,P001,1,3.0
T004299,2024-02-02 11:43:00,S02,P004,1,4.25
T008903,2024-03-07 10:08:00,S01,P006,1,5.0
T010044,2024-03-15 09:21:00,S02,P005,2,4.75
T011995,2024-03-29 15:26:00,S02,P006,1,5.0
T001890,2024-01-15 09:16:00,S01,P008,1,4.5
T010165,2024-03-16 09:01:00,S01,P014,3,3.95
T010046,2024-03-15 16:33:00,S02,P014,1,3.95
T010701,2024-03-20 10:42:00,S01,P012,1,3.5
T012049,2024-03-30 12:02:00,S01,P011,1,3.75
T000976,2024-01-08 12:55:00,S01,P011,2,3.75
T015876,2024-04-25 11:59:00,S01,P004,1,4.25
T014231,2024-04-13 14:42:00,S03,P010,1,5.25
T003218,2024-01-25 07:50:00,S02,P009,1,3.25
T011011,2024-03-22 09:55:00,S02,P014,1,3.95
T003743,2024-01-29 07:11:00,S01,P005,1,4.75
T007696,2024-02-27 12:13:00,S03,P001,1,3.0
T005886,2024-02-14 07:16:00,S01,P003,1,4.5
T001231,2024-01-10 12:53:00,S02,P005,1,4.75
T000950,2024-01-08 12:03:00,S01,P011,1,3.75
T009480,2024-03-10 13:40:00,S03,P018,1,7.95
T014992,2024-04-19 10:48:00,S01,P012,2,3.5
T014759,2024-04-17 12:23:00,S02,P006,1,5.0
T009293,2024-03-09 14:57:00,S03,P005,1,4.75
T006894,2024-02-22 14:13:00,S01,P006,1,5.0
T005430,2024-02-10 13:01:00,S03,P018,1,7.95
T010032,2024-03-15 12:08:00,S01,P013,2,2.75
T000546,2024-01-05 09:11:00,S02,P012,1,3.5
T004562,2024-02-04 10:09:00,S01,P018,1,7.95
T002317,2024-01-18 10:53:00,S02,P003,1,4.5
T001385,2024-01-11 16:36:00,S03,P014,2,3.95
T003524,2024-01-27 12:08:00,S03,P012,1,3.5
T012747,2024-04-03 07:24:00,S02,P005,1,4.75
T015119,2024-04-19 12:57:00,S03,P001,1,3.0
T002725,2024-01-21 08:58:00,S02,P010,2,5.25
T011532,2024-03-26 10:10:00,S01,P017,2,8.5
T007073,2024-02-23 09:05:00,S02,P006,1,5.0
T002901,2024-01-22 10:10:00,S03,P002,1,3.5
T000283,2024-01-03 10:12:00,S01,P017,2,8.5
T015488,2024-04-22 08:53:00,S01,P011,1,3.75
T005100,2024-02-08 12:55:00,S01,P003,1,4.5
T012684,2024-04-03 14:15:00,S01,P016,2,2.0
T004069,2024-01-31 12:56:00,S03,P007,1,3.25
T007669,2024-02-27 08:44:00,S02,P002,2,3.5
T016652,2024-04-30 17:35:00,S02,P003,1,4.5
T003456,2024-01-27 16:35:00,S01,P013,1,2.75
T016270,2024-04-27 07:06:00,S03,P002,1,3.5
T000061,2024-01-01 17:50:00,S02,P006,1,5.0
T015839,2024-04-24 10:33:00,S03,P018,1,7.95
T000514,2024-01-05 08:58:00,S01,P001,2,3.0
T012168,2024-03-30 10:55:00,S03,P016,1,2.0
T009807,2024-03-13 14:08:00,S02,P006,3,5.0
T006815,2024-02-21 14:05:00,S02,P005,1,4.75
T011797,2024-03-28 10:21:00,S01,P001,1,3.0
T009124,2024-03-08 13:59:00,S03,P010,1,5.25
T003880,2024-01-30 09:39:00,S01,P005,1,4.75
T002326,2024-01-18 12:58:00,S02,P007,1,3.25
T008921,2024-03-07 07:17:00,S02,P006,1,5.0
T007388,2024-02-25 08:12:00,S02,P010,1,5.25
T013395,2024-04-07 09:42:00,S03,P005,1,4.75
T013590,2024-04-09 11:03:00,S02,P005,1,4.75
T004219,2024-02-01 08:11:00,S03,P014,2,3.95
T000946,2024-01-08 14:01:00,S01,P003,1,4.5
T005927,2024-02-14 11:22:00,S02,P001,1,3.0
T013236,2024-04-07 10:13:00,S01,P002,1,3.5
T006183,2024-02-16 13:06:00,S03,P008,1,4.5
T005788,2024-02-13 13:53:00,S02,P011,2,3.75
T005827,2024-02-13 13:37:00,S03,P009,3,3.25
T013014,2024-04-05 14:09:00,S02,P010,1,5.25
T003098,2024-01-24 08:38:00,S02,P003,1,4.5
T006778,2024-02-21 09:27:00,S01,P011,1,3.75
T006783,2024-02-21 08:38:00,S01,P013,1,2.75
T006582,2024-02-19 11:41:00,S02,P002,1,3.5
T003107,2024-01-24 14:10:00,S02,P005,1,4.75
T009794,2024-03-13 08:45:00,S02,P004,1,4.25
T010065,2024-03-15 10:14:00,S02,P001,1,3.0
T009388,2024-03-10 12:11:00,S02,P006,1,5.0
T001931,2024-01-15 09:22:00,S02,P012,1,3.5
T016186,2024-04-27 11:51:00,S02,P015,1,4.25
T016220,2024-04-27 11:57:00,S02,P005,1,4.75
T001042,2024-01-08 07:32:00,S03,P002,1,3.5
T009686,2024-03-12 15:03:00,S02,P010,1,5.25
T013470,2024-04-08 08:25:00,S02,P005,1,4.75
T004041,2024-01-31 10:18:00,S02,P003,1,4.5
T001999,2024-01-15 17:34:00,S03,P008,1,4.5
T003047,2024-01-23 18:46:00,S03,P016,1,2.0
T000064,2024-01-01 12:32:00,S02,P017,1,8.5
T012565,2024-04-02 12:53:00,S02,P006,1,5.0
T014059,2024-04-12 15:36:00,S03,P015,1,4.25
T001144,2024-01-09 13:28:00,S03,P014,2,3.95
T003235,2024-01-25 08:10:00,S02,P003,1,4.5
T010586,2024-03-19 09:00:00,S01,P014,1,3.95
T011823,2024-03-28 08:08:00,S02,P014,1,3.95
T008729,2024-03-05 08:05:00,S03,P005,1,4.75
T015466,2024-04-22 10:07:00,S01,P018,1,7.95
T006318,2024-02-17 09:48:00,S02,P015,3,4.25
T002693,2024-01-21 09:59:00,S01,P007,1,3.25
T015161,2024-04-20 12:25:00,S01,P006,1,5.0
T008630,2024-03-05 09:51:00,S01,P015,1,4.25
T016475,2024-04-28 08:22:00,S03,P003,1,4.5
T006144,2024-02-16 12:04:00,S02,P007,1,3.25
T008581,2024-03-04 10:31:00,S03,P003,2,4.5
T000047,2024-01-01 07:15:00,S02,P004,1,4.25
T013188,2024-04-06 13:04:00,S03,P009,1,3.25
T016164,2024-04-27 08:25:00,S01,P007,1,3.25
T010817,2024-03-21 10:13:00,S01,P005,1,4.75
T013009,2024-04-05 11:09:00,S02,P003,1,4.5
T000510,2024-01-05 10:12:00,S01,P012,1,3.5
T005537,2024-02-11 07:54:00,S02,P002,1,3.5
T003649,2024-01-28 15:03:00,S02,P011,1,3.75
T008833,2024-03-06 12:47:00,S03,P002,1,3.5
T011415,2024-03-25 09:13:00,S01,P001,1,3.0
T016636,2024-04-30 17:01:00,S01,P015,1,4.25
T007082,2024-02-23 09:39:00,S02,P013,1,2.75
T003953,2024-01-30 17:51:00,S03,P001,3,3.0
T000738,2024-01-06 07:57:00,S03,P013,1,2.75
T010868,2024-03-21 10:14:00,S02,P003,3,4.5
T002942,2024-01-23 07:04:00,S01,P006,1,5.0
